sale_id,sale_date,product_id,branch_id,customer_id,channel,quantity,unit_price,discount_pct,revenue,cost,profit
S01203,2026-02-01,P007,B005,C0097,Store,3,1250,0.0,3750.0,2753.45,996.55
S01204,2026-03-31,P009,B004,C0055,Online,1,3100,0.0,3100.0,2201.56,898.44
S01205,2026-03-05,P004,B004,C0004,Store,3,420,0.15,1071.0,908.85,162.15
S01206,2026-06-28,P003,B003,C0078,Online,4,950,0.0,3800.0,2397.26,1402.74
S01207,2026-05-29,P003,B001,C0051,Store,1,950,0.15,807.5,725.21,82.29
S01208,2026-06-30,P010,B001,C0055,Online,1,190,0.05,180.5,116.5,64.0
S01209,2026-03-06,P005,B005,C0094,Corporate,2,360,0.05,684.0,502.0,182.0
S01210,2026-04-16,P002,B001,C0035,Online,3,3200,0.0,9600.0,7131.32,2468.68
S01211,2026-02-23,P007,B003,C0009,Store,1,1250,0.05,1187.5,725.39,462.11
S01212,2026-06-28,P007,B005,C0048,Store,1,1250,0.05,1187.5,767.66,419.84
S01213,2026-02-17,P003,B002,C0028,Online,2,950,0.0,1900.0,1273.25,626.75
S01214,2026-02-17,P004,B001,C0053,Online,3,420,0.0,1260.0,796.16,463.84
S01215,2026-04-23,P010,B001,C0016,Corporate,1,190,0.0,190.0,113.46,76.54
S01216,2026-03-12,P002,B003,C0013,Store,1,3200,0.05,3040.0,2286.59,753.41
S01217,2026-01-03,P001,B003,C0006,Online,1,4200,0.1,3780.0,3098.93,681.07
S01218,2026-01-25,P004,B005,C0098,Online,1,420,0.1,378.0,326.5,51.5
S01219,2026-03-10,P008,B004,C0044,Online,2,1800,0.0,3600.0,2354.97,1245.03
S01220,2026-03-22,P004,B003,C0043,Online,1,420,0.0,420.0,325.53,94.47
S01221,2026-01-26,P001,B004,C0016,Corporate,1,4200,0.0,4200.0,2457.57,1742.43
S01222,2026-05-16,P005,B002,C0066,Store,2,360,0.15,612.0,542.86,69.14
S01223,2026-04-16,P004,B001,C0047,Corporate,4,420,0.0,1680.0,979.99,700.01
S01224,2026-01-12,P006,B004,C0011,Store,2,780,0.15,1326.0,1095.93,230.07
S01225,2026-03-31,P007,B004,C0038,Corporate,3,1250,0.0,3750.0,2725.71,1024.29
S01226,2026-06-05,P004,B002,C0017,Corporate,3,420,0.15,1071.0,857.97,213.03
S01227,2026-05-08,P002,B003,C0058,Online,5,3200,0.05,15200.0,9817.77,5382.23
S01228,2026-01-30,P008,B005,C0014,Store,1,1800,0.15,1530.0,1295.97,234.03
S01229,2026-04-22,P001,B002,C0029,Corporate,1,4200,0.05,3990.0,3079.7,910.3
S01230,2026-03-07,P008,B001,C0012,Online,4,1800,0.15,6120.0,5220.6,899.4
S01231,2026-06-27,P006,B002,C0044,Corporate,3,780,0.1,2106.0,1387.46,718.54
S01232,2026-04-07,P007,B005,C0015,Corporate,1,1250,0.0,1250.0,780.89,469.11
S01233,2026-03-16,P002,B001,C0015,Store,2,3200,0.0,6400.0,4665.11,1734.89
S01234,2026-05-27,P006,B002,C0040,Corporate,4,780,0.1,2808.0,2269.44,538.56
S01235,2026-01-16,P010,B005,C0047,Store,1,190,0.05,180.5,122.35,58.15
S01236,2026-06-23,P003,B005,C0069,Online,2,950,0.0,1900.0,1252.22,647.78
S01237,2026-04-28,P006,B002,C0059,Online,1,780,0.0,780.0,530.37,249.63
S01238,2026-02-07,P010,B003,C0041,Store,2,190,0.15,323.0,223.01,99.99
S01239,2026-03-21,P009,B001,C0028,Store,3,3100,0.1,8370.0,6283.61,2086.39
S01240,2026-05-07,P005,B004,C0027,Store,3,360,0.0,1080.0,805.22,274.78
S01241,2026-02-27,P001,B002,C0085,Corporate,2,4200,0.0,8400.0,6525.77,1874.23
S01242,2026-02-10,P001,B005,C0097,Store,1,4200,0.05,3990.0,3267.86,722.14
S01243,2026-04-11,P007,B001,C0090,Online,1,1250,0.15,1062.5,955.77,106.73
S01244,2026-05-21,P007,B001,C0007,Store,3,1250,0.1,3375.0,2824.39,550.61
S01245,2026-07-01,P005,B004,C0038,Online,2,360,0.05,684.0,517.82,166.18
S01246,2026-02-07,P004,B002,C0093,Online,1,420,0.15,357.0,244.37,112.63
S01247,2026-05-28,P002,B002,C0008,Store,5,3200,0.15,13600.0,11973.31,1626.69
S01248,2026-01-25,P006,B004,C0076,Store,1,780,0.1,702.0,553.82,148.18
S01249,2026-04-22,P003,B004,C0089,Store,1,950,0.05,902.5,643.84,258.66
S01250,2026-06-02,P003,B004,C0100,Online,5,950,0.15,4037.5,3380.59,656.91
S01251,2026-04-29,P007,B003,C0011,Online,1,1250,0.0,1250.0,755.0,495.0
S01252,2026-02-01,P008,B005,C0089,Store,2,1800,0.1,3240.0,2433.24,806.76
S01253,2026-01-25,P010,B002,C0074,Store,5,190,0.15,807.5,633.39,174.11
S01254,2026-02-02,P002,B003,C0090,Store,4,3200,0.1,11520.0,7897.32,3622.68
S01255,2026-01-06,P007,B005,C0067,Online,3,1250,0.1,3375.0,2541.42,833.58
S01256,2026-05-30,P009,B001,C0024,Online,1,3100,0.15,2635.0,2354.51,280.49
S01257,2026-06-03,P003,B001,C0074,Online,3,950,0.0,2850.0,1675.31,1174.69
S01258,2026-02-22,P003,B001,C0016,Online,3,950,0.0,2850.0,1701.23,1148.77
S01259,2026-05-10,P005,B003,C0039,Corporate,1,360,0.15,306.0,208.81,97.19
S01260,2026-01-12,P009,B003,C0041,Online,1,3100,0.1,2790.0,2102.07,687.93
S01261,2026-05-14,P006,B005,C0006,Online,1,780,0.0,780.0,555.77,224.23
S01262,2026-03-02,P001,B002,C0078,Store,3,4200,0.0,12600.0,9720.71,2879.29
S01263,2026-05-22,P004,B005,C0071,Store,1,420,0.1,378.0,279.05,98.95
S01264,2026-03-07,P005,B004,C0033,Online,1,360,0.05,342.0,214.79,127.21
S01265,2026-06-23,P007,B002,C0082,Online,1,1250,0.15,1062.5,792.35,270.15
S01266,2026-06-28,P004,B003,C0054,Online,2,420,0.1,756.0,588.83,167.17
S01267,2026-02-09,P006,B004,C0016,Store,4,780,0.0,3120.0,1857.98,1262.02
S01268,2026-05-17,P002,B005,C0043,Store,1,3200,0.0,3200.0,2088.2,1111.8
S01269,2026-03-11,P003,B002,C0014,Store,1,950,0.0,950.0,622.94,327.06
S01270,2026-02-01,P003,B005,C0045,Online,1,950,0.05,902.5,569.15,333.35
S01271,2026-06-29,P010,B003,C0097,Online,2,190,0.0,380.0,233.38,146.62
S01272,2026-04-10,P003,B003,C0052,Online,2,950,0.1,1710.0,1311.64,398.36
S01273,2026-05-03,P010,B002,C0017,Store,2,190,0.15,323.0,232.22,90.78
S01274,2026-02-06,P007,B005,C0048,Online,1,1250,0.15,1062.5,884.8,177.7
S01275,2026-07-01,P004,B005,C0060,Store,2,420,0.05,798.0,652.89,145.11
S01276,2026-05-09,P005,B003,C0030,Corporate,2,360,0.15,612.0,544.52,67.48
S01277,2026-03-20,P002,B003,C0010,Store,1,3200,0.0,3200.0,2262.19,937.81
S01278,2026-03-03,P002,B002,C0064,Online,1,3200,0.0,3200.0,2210.66,989.34
S01279,2026-01-03,P007,B005,C0087,Corporate,1,1250,0.05,1187.5,853.75,333.75
S01280,2026-05-17,P002,B004,C0055,Store,1,3200,0.15,2720.0,1860.67,859.33
S01281,2026-06-29,P009,B003,C0006,Store,2,3100,0.1,5580.0,4444.26,1135.74
S01282,2026-06-05,P008,B002,C0023,Online,3,1800,0.1,4860.0,4108.1,751.9
S01283,2026-01-20,P006,B002,C0022,Online,4,780,0.05,2964.0,2118.8,845.2
S01284,2026-04-06,P002,B003,C0016,Corporate,1,3200,0.1,2880.0,2400.5,479.5
S01285,2026-03-16,P005,B004,C0051,Store,1,360,0.15,306.0,254.24,51.76
S01286,2026-02-25,P005,B005,C0063,Online,1,360,0.05,342.0,273.06,68.94
S01287,2026-01-15,P006,B001,C0045,Online,1,780,0.0,780.0,469.12,310.88
S01288,2026-02-17,P007,B003,C0066,Store,1,1250,0.0,1250.0,746.19,503.81
S01289,2026-02-09,P007,B001,C0061,Corporate,1,1250,0.15,1062.5,787.53,274.97
S01290,2026-04-12,P006,B003,C0014,Store,3,780,0.1,2106.0,1737.0,369.0
S01291,2026-04-23,P008,B002,C0091,Store,2,1800,0.0,3600.0,2346.65,1253.35
S01292,2026-02-20,P002,B002,C0005,Store,1,3200,0.05,3040.0,2332.11,707.89
S01293,2026-02-11,P004,B004,C0071,Corporate,5,420,0.0,2100.0,1394.86,705.14
S01294,2026-05-07,P003,B003,C0095,Online,3,950,0.05,2707.5,1939.06,768.44
S01295,2026-04-10,P003,B001,C0065,Corporate,3,950,0.0,2850.0,1741.66,1108.34
S01296,2026-01-04,P004,B001,C0056,Online,1,420,0.1,378.0,305.54,72.46
S01297,2026-05-03,P005,B003,C0094,Online,3,360,0.0,1080.0,759.8,320.2
S01298,2026-05-11,P003,B002,C0032,Store,1,950,0.0,950.0,739.91,210.09
S01299,2026-06-20,P007,B002,C0065,Online,3,1250,0.0,3750.0,2700.86,1049.14
S01300,2026-06-06,P003,B002,C0016,Corporate,2,950,0.15,1615.0,1158.52,456.48
S01301,2026-02-03,P007,B001,C0079,Store,1,1250,0.0,1250.0,831.58,418.42
S01302,2026-02-21,P002,B001,C0030,Store,2,3200,0.15,5440.0,4522.64,917.36
S01303,2026-02-26,P006,B004,C0015,Online,2,780,0.15,1326.0,920.92,405.08
S01304,2026-03-10,P006,B003,C0007,Corporate,2,780,0.0,1560.0,1004.59,555.41
S01305,2026-02-16,P001,B001,C0036,Store,2,4200,0.0,8400.0,5351.33,3048.67
S01306,2026-06-05,P002,B004,C0015,Store,4,3200,0.0,12800.0,8279.76,4520.24
S01307,2026-01-25,P001,B005,C0047,Online,1,4200,0.0,4200.0,3058.69,1141.31
S01308,2026-05-31,P009,B005,C0012,Store,2,3100,0.0,6200.0,4320.57,1879.43
S01309,2026-01-28,P003,B005,C0025,Store,2,950,0.15,1615.0,1412.62,202.38
S01310,2026-06-30,P008,B001,C0061,Store,2,1800,0.0,3600.0,2305.06,1294.94
S01311,2026-02-21,P009,B002,C0098,Store,1,3100,0.1,2790.0,2239.19,550.81
S01312,2026-05-24,P006,B003,C0054,Store,2,780,0.05,1482.0,925.93,556.07
S01313,2026-05-15,P009,B001,C0073,Store,1,3100,0.0,3100.0,1977.59,1122.41
S01314,2026-01-16,P004,B004,C0022,Online,2,420,0.1,756.0,650.42,105.58
S01315,2026-04-23,P009,B004,C0024,Online,1,3100,0.1,2790.0,1966.33,823.67
S01316,2026-01-01,P003,B005,C0091,Store,2,950,0.1,1710.0,1275.07,434.93
S01317,2026-05-15,P005,B003,C0022,Corporate,1,360,0.0,360.0,248.55,111.45
S01318,2026-02-27,P001,B005,C0036,Store,1,4200,0.0,4200.0,3227.32,972.68
S01319,2026-02-04,P005,B001,C0001,Online,1,360,0.0,360.0,247.29,112.71
S01320,2026-06-16,P006,B005,C0034,Corporate,1,780,0.15,663.0,590.3,72.7
S01321,2026-02-04,P007,B005,C0046,Store,5,1250,0.15,5312.5,4644.9,667.6
S01322,2026-02-26,P005,B002,C0100,Store,1,360,0.15,306.0,279.27,26.73
S01323,2026-05-30,P002,B004,C0071,Corporate,1,3200,0.15,2720.0,2261.96,458.04
S01324,2026-02-22,P008,B002,C0097,Store,1,1800,0.15,1530.0,1334.78,195.22
S01325,2026-04-12,P003,B004,C0062,Store,2,950,0.0,1900.0,1158.37,741.63
S01326,2026-01-24,P008,B002,C0063,Online,3,1800,0.0,5400.0,3335.97,2064.03
S01327,2026-02-16,P005,B001,C0025,Store,3,360,0.05,1026.0,774.87,251.13
S01328,2026-01-18,P003,B001,C0013,Store,2,950,0.15,1615.0,1470.75,144.25
S01329,2026-05-15,P003,B001,C0002,Online,1,950,0.0,950.0,571.91,378.09
S01330,2026-06-14,P001,B002,C0077,Store,1,4200,0.0,4200.0,3224.42,975.58
S01331,2026-01-04,P001,B001,C0018,Online,3,4200,0.15,10710.0,7522.11,3187.89
S01332,2026-05-03,P010,B004,C0008,Online,1,190,0.05,180.5,116.07,64.43
S01333,2026-05-20,P005,B005,C0014,Store,3,360,0.0,1080.0,744.04,335.96
S01334,2026-05-11,P007,B002,C0019,Store,1,1250,0.0,1250.0,831.78,418.22
S01335,2026-04-01,P005,B002,C0015,Corporate,2,360,0.15,612.0,544.93,67.07
S01336,2026-05-06,P003,B001,C0079,Store,4,950,0.0,3800.0,2475.55,1324.45
S01337,2026-03-27,P002,B003,C0023,Corporate,4,3200,0.0,12800.0,8971.54,3828.46
S01338,2026-04-20,P009,B003,C0088,Online,2,3100,0.0,6200.0,4703.47,1496.53
S01339,2026-03-19,P010,B003,C0034,Store,1,190,0.05,180.5,135.35,45.15
S01340,2026-01-20,P001,B002,C0093,Online,1,4200,0.0,4200.0,2764.1,1435.9
S01341,2026-05-03,P002,B001,C0042,Online,4,3200,0.0,12800.0,7794.35,5005.65
S01342,2026-02-02,P003,B004,C0053,Store,2,950,0.05,1805.0,1365.5,439.5
S01343,2026-06-04,P006,B002,C0071,Online,2,780,0.0,1560.0,1024.35,535.65
S01344,2026-05-08,P009,B005,C0075,Online,2,3100,0.0,6200.0,4072.94,2127.06
S01345,2026-04-18,P009,B005,C0031,Online,3,3100,0.0,9300.0,6701.75,2598.25
S01346,2026-04-03,P001,B002,C0018,Corporate,1,4200,0.1,3780.0,2834.1,945.9
S01347,2026-01-29,P001,B003,C0019,Store,3,4200,0.0,12600.0,8050.64,4549.36
S01348,2026-05-22,P007,B002,C0090,Store,1,1250,0.15,1062.5,759.45,303.05
S01349,2026-06-30,P003,B004,C0090,Online,2,950,0.05,1805.0,1243.24,561.76
S01350,2026-01-28,P010,B001,C0047,Online,2,190,0.0,380.0,222.69,157.31
S01351,2026-02-06,P002,B002,C0024,Store,2,3200,0.05,6080.0,3903.64,2176.36
S01352,2026-05-01,P003,B005,C0057,Online,1,950,0.05,902.5,688.29,214.21
S01353,2026-06-15,P001,B003,C0097,Store,1,4200,0.15,3570.0,2462.98,1107.02
S01354,2026-02-14,P009,B002,C0059,Store,3,3100,0.15,7905.0,7157.73,747.27
S01355,2026-05-22,P005,B005,C0035,Online,2,360,0.05,684.0,551.73,132.27
S01356,2026-01-24,P009,B004,C0008,Corporate,1,3100,0.0,3100.0,2046.25,1053.75
S01357,2026-02-26,P007,B002,C0089,Online,5,1250,0.1,5625.0,4677.14,947.86
S01358,2026-04-30,P008,B003,C0048,Online,1,1800,0.05,1710.0,1103.34,606.66
S01359,2026-06-15,P007,B002,C0043,Store,1,1250,0.0,1250.0,875.8,374.2
S01360,2026-01-08,P004,B003,C0097,Store,1,420,0.0,420.0,293.76,126.24
S01361,2026-03-21,P004,B005,C0073,Store,4,420,0.0,1680.0,1064.84,615.16
S01362,2026-05-25,P001,B005,C0040,Corporate,2,4200,0.0,8400.0,5400.49,2999.51
S01363,2026-01-03,P006,B003,C0093,Corporate,2,780,0.0,1560.0,1139.37,420.63
S01364,2026-04-02,P003,B001,C0100,Store,3,950,0.1,2565.0,1710.57,854.43
S01365,2026-02-08,P001,B005,C0020,Online,2,4200,0.0,8400.0,5359.4,3040.6
S01366,2026-06-24,P008,B001,C0028,Corporate,1,1800,0.15,1530.0,1127.37,402.63
S01367,2026-06-24,P003,B002,C0067,Corporate,2,950,0.15,1615.0,1333.32,281.68
S01368,2026-03-29,P008,B002,C0092,Store,1,1800,0.05,1710.0,1058.4,651.6
S01369,2026-06-24,P007,B002,C0073,Store,2,1250,0.0,2500.0,1929.01,570.99
S01370,2026-06-10,P008,B001,C0012,Online,1,1800,0.0,1800.0,1240.97,559.03
S01371,2026-05-08,P002,B004,C0074,Store,4,3200,0.0,12800.0,7598.49,5201.51
S01372,2026-04-04,P006,B001,C0061,Store,2,780,0.05,1482.0,985.28,496.72
S01373,2026-03-07,P008,B002,C0037,Corporate,5,1800,0.05,8550.0,5291.27,3258.73
S01374,2026-04-13,P007,B005,C0080,Corporate,1,1250,0.0,1250.0,853.12,396.88
S01375,2026-03-22,P006,B001,C0088,Online,2,780,0.0,1560.0,1178.55,381.45
S01376,2026-01-11,P010,B001,C0014,Online,1,190,0.1,171.0,110.5,60.5
S01377,2026-03-16,P007,B002,C0060,Online,3,1250,0.0,3750.0,2466.17,1283.83
S01378,2026-06-21,P002,B003,C0024,Online,2,3200,0.05,6080.0,3851.67,2228.33
S01379,2026-01-28,P007,B004,C0078,Store,1,1250,0.0,1250.0,810.61,439.39
S01380,2026-05-05,P004,B004,C0061,Store,2,420,0.1,756.0,513.36,242.64
S01381,2026-02-07,P004,B003,C0047,Online,5,420,0.05,1995.0,1244.21,750.79
S01382,2026-04-21,P008,B002,C0033,Store,3,1800,0.15,4590.0,3588.75,1001.25
S01383,2026-06-12,P003,B001,C0092,Store,1,950,0.0,950.0,607.68,342.32
S01384,2026-04-26,P007,B005,C0012,Store,3,1250,0.0,3750.0,2797.91,952.09
S01385,2026-04-20,P006,B003,C0069,Store,1,780,0.05,741.0,527.53,213.47
S01386,2026-06-26,P003,B004,C0072,Store,2,950,0.05,1805.0,1414.75,390.25
S01387,2026-06-02,P004,B001,C0094,Online,2,420,0.0,840.0,541.59,298.41
S01388,2026-03-23,P001,B002,C0015,Corporate,4,4200,0.05,15960.0,12648.05,3311.95
S01389,2026-06-22,P007,B003,C0017,Online,1,1250,0.05,1187.5,960.83,226.67
S01390,2026-06-12,P008,B005,C0070,Store,1,1800,0.0,1800.0,1195.26,604.74
S01391,2026-02-12,P010,B004,C0074,Store,1,190,0.0,190.0,147.13,42.87
S01392,2026-01-04,P006,B003,C0016,Store,3,780,0.1,2106.0,1740.52,365.48
S01393,2026-06-29,P008,B004,C0098,Store,1,1800,0.1,1620.0,1197.31,422.69
S01394,2026-03-27,P002,B002,C0070,Online,1,3200,0.1,2880.0,2236.73,643.27
S01395,2026-04-22,P007,B003,C0090,Online,2,1250,0.05,2375.0,1767.05,607.95
S01396,2026-06-08,P002,B001,C0053,Online,1,3200,0.15,2720.0,1866.51,853.49
S01397,2026-01-27,P008,B005,C0005,Corporate,1,1800,0.05,1710.0,1225.21,484.79
S01398,2026-06-20,P005,B004,C0026,Store,3,360,0.1,972.0,708.71,263.29
S01399,2026-05-01,P002,B003,C0083,Corporate,4,3200,0.05,12160.0,9748.46,2411.54
S01400,2026-06-30,P007,B001,C0085,Corporate,3,1250,0.1,3375.0,2387.7,987.3
S01401,2026-03-09,P005,B004,C0004,Online,1,360,0.05,342.0,211.15,130.85
S01402,2026-02-09,P006,B005,C0074,Online,2,780,0.0,1560.0,957.97,602.03
S01403,2026-04-21,P004,B005,C0007,Corporate,1,420,0.15,357.0,276.64,80.36
S01404,2026-05-28,P007,B002,C0041,Corporate,1,1250,0.15,1062.5,768.43,294.07
S01405,2026-05-13,P003,B004,C0081,Store,2,950,0.0,1900.0,1293.62,606.38
S01406,2026-05-28,P007,B003,C0012,Online,1,1250,0.0,1250.0,775.94,474.06
S01407,2026-01-07,P007,B001,C0070,Online,2,1250,0.0,2500.0,1759.05,740.95
S01408,2026-01-21,P010,B004,C0100,Store,2,190,0.05,361.0,268.62,92.38
S01409,2026-04-02,P003,B002,C0032,Online,1,950,0.0,950.0,652.73,297.27
S01410,2026-04-07,P005,B001,C0075,Store,4,360,0.15,1224.0,841.86,382.14
S01411,2026-01-27,P002,B004,C0024,Corporate,1,3200,0.0,3200.0,2036.78,1163.22
S01412,2026-01-24,P002,B004,C0063,Online,4,3200,0.0,12800.0,8424.45,4375.55
S01413,2026-01-06,P007,B001,C0049,Online,2,1250,0.0,2500.0,1793.67,706.33
S01414,2026-03-22,P008,B002,C0081,Store,1,1800,0.0,1800.0,1281.48,518.52
S01415,2026-06-05,P001,B001,C0077,Corporate,5,4200,0.05,19950.0,16358.65,3591.35
S01416,2026-05-20,P001,B002,C0004,Online,1,4200,0.0,4200.0,2597.99,1602.01
S01417,2026-05-18,P001,B005,C0028,Online,1,4200,0.0,4200.0,2532.42,1667.58
S01418,2026-01-08,P006,B002,C0062,Store,2,780,0.0,1560.0,988.29,571.71
S01419,2026-02-21,P002,B003,C0064,Online,2,3200,0.05,6080.0,4665.85,1414.15
S01420,2026-04-22,P009,B004,C0092,Corporate,1,3100,0.0,3100.0,2223.98,876.02
S01421,2026-03-13,P007,B001,C0027,Online,3,1250,0.0,3750.0,2299.24,1450.76
S01422,2026-05-05,P007,B004,C0078,Store,2,1250,0.0,2500.0,1761.46,738.54
S01423,2026-04-09,P007,B002,C0058,Online,1,1250,0.15,1062.5,929.84,132.66
S01424,2026-02-12,P001,B005,C0083,Store,1,4200,0.1,3780.0,3130.42,649.58
S01425,2026-05-16,P006,B004,C0024,Store,1,780,0.0,780.0,519.38,260.62
S01426,2026-04-02,P004,B001,C0016,Store,1,420,0.0,420.0,309.08,110.92
S01427,2026-01-03,P006,B001,C0030,Online,1,780,0.1,702.0,576.46,125.54
S01428,2026-05-24,P002,B004,C0036,Store,1,3200,0.0,3200.0,1921.87,1278.13
S01429,2026-06-05,P002,B005,C0041,Corporate,1,3200,0.05,3040.0,2059.38,980.62
S01430,2026-02-20,P004,B001,C0016,Online,2,420,0.0,840.0,557.97,282.03
S01431,2026-04-26,P003,B005,C0003,Store,1,950,0.1,855.0,555.04,299.96
S01432,2026-06-14,P010,B001,C0069,Corporate,1,190,0.05,180.5,111.61,68.89
S01433,2026-05-16,P001,B003,C0054,Online,1,4200,0.0,4200.0,3133.07,1066.93
S01434,2026-03-19,P005,B003,C0064,Online,1,360,0.1,324.0,264.57,59.43
S01435,2026-06-06,P001,B004,C0016,Store,5,4200,0.05,19950.0,15744.42,4205.58
S01436,2026-04-06,P010,B001,C0042,Store,1,190,0.0,190.0,115.47,74.53
S01437,2026-06-26,P007,B002,C0069,Store,1,1250,0.0,1250.0,929.04,320.96
S01438,2026-01-02,P001,B003,C0010,Corporate,1,4200,0.0,4200.0,3231.6,968.4
S01439,2026-03-09,P006,B005,C0018,Online,1,780,0.15,663.0,478.97,184.03
S01440,2026-05-30,P008,B001,C0053,Store,3,1800,0.1,4860.0,4090.82,769.18
S01441,2026-06-13,P008,B001,C0036,Online,1,1800,0.05,1710.0,1282.06,427.94
S01442,2026-03-24,P008,B002,C0072,Store,3,1800,0.15,4590.0,3221.42,1368.58
S01443,2026-03-04,P004,B001,C0028,Store,2,420,0.0,840.0,489.41,350.59
S01444,2026-04-30,P007,B002,C0066,Online,1,1250,0.1,1125.0,915.4,209.6
S01445,2026-03-22,P005,B004,C0029,Online,3,360,0.0,1080.0,823.85,256.15
S01446,2026-04-04,P007,B004,C0036,Corporate,2,1250,0.05,2375.0,1543.98,831.02
S01447,2026-04-19,P003,B003,C0014,Corporate,2,950,0.0,1900.0,1157.97,742.03
S01448,2026-01-29,P004,B001,C0068,Corporate,1,420,0.0,420.0,283.6,136.4
S01449,2026-04-26,P006,B003,C0020,Store,2,780,0.0,1560.0,1039.42,520.58
S01450,2026-04-12,P009,B004,C0007,Online,1,3100,0.0,3100.0,2027.26,1072.74
S01451,2026-06-16,P007,B004,C0068,Store,1,1250,0.0,1250.0,873.51,376.49
S01452,2026-06-05,P008,B005,C0015,Store,2,1800,0.15,3060.0,2267.24,792.76
S01453,2026-02-26,P002,B001,C0013,Corporate,2,3200,0.0,6400.0,3796.28,2603.72
S01454,2026-03-12,P004,B005,C0094,Online,1,420,0.05,399.0,252.11,146.89
S01455,2026-06-27,P005,B004,C0091,Store,3,360,0.0,1080.0,763.97,316.03
S01456,2026-06-02,P005,B001,C0095,Store,2,360,0.15,612.0,507.19,104.81
S01457,2026-03-20,P004,B002,C0059,Store,1,420,0.0,420.0,271.5,148.5
S01458,2026-02-06,P001,B004,C0022,Store,1,4200,0.0,4200.0,3176.26,1023.74
S01459,2026-06-23,P001,B005,C0032,Store,2,4200,0.0,8400.0,5692.36,2707.64
S01460,2026-05-01,P002,B001,C0068,Online,2,3200,0.0,6400.0,4781.26,1618.74
S01461,2026-05-09,P003,B002,C0063,Online,1,950,0.15,807.5,614.78,192.72
S01462,2026-03-31,P009,B003,C0046,Online,1,3100,0.05,2945.0,1806.41,1138.59
S01463,2026-03-19,P006,B005,C0035,Online,3,780,0.1,2106.0,1583.88,522.12
S01464,2026-06-25,P009,B001,C0019,Store,1,3100,0.0,3100.0,2206.81,893.19
S01465,2026-04-02,P008,B001,C0096,Store,2,1800,0.05,3420.0,2346.78,1073.22
S01466,2026-01-23,P004,B004,C0058,Online,4,420,0.15,1428.0,1202.48,225.52
S01467,2026-05-15,P003,B003,C0054,Corporate,1,950,0.0,950.0,625.29,324.71
S01468,2026-03-12,P005,B002,C0016,Store,2,360,0.0,720.0,537.72,182.28
S01469,2026-04-21,P008,B005,C0002,Corporate,3,1800,0.0,5400.0,3251.01,2148.99
S01470,2026-05-08,P003,B004,C0086,Online,2,950,0.0,1900.0,1339.04,560.96
S01471,2026-02-11,P005,B004,C0028,Store,3,360,0.0,1080.0,724.43,355.57
S01472,2026-03-14,P010,B001,C0001,Store,1,190,0.05,180.5,123.59,56.91
S01473,2026-01-13,P005,B002,C0099,Store,1,360,0.1,324.0,256.7,67.3
S01474,2026-05-24,P003,B001,C0075,Online,1,950,0.15,807.5,588.38,219.12
S01475,2026-01-21,P005,B002,C0082,Store,4,360,0.0,1440.0,1068.97,371.03
S01476,2026-04-09,P007,B004,C0077,Corporate,1,1250,0.0,1250.0,955.05,294.95
S01477,2026-03-21,P003,B005,C0099,Store,3,950,0.1,2565.0,1732.33,832.67
S01478,2026-02-21,P005,B002,C0073,Store,1,360,0.0,360.0,214.96,145.04
S01479,2026-06-10,P008,B005,C0068,Store,3,1800,0.05,5130.0,3235.73,1894.27
S01480,2026-04-24,P006,B005,C0060,Corporate,2,780,0.05,1482.0,1015.31,466.69
S01481,2026-04-18,P007,B004,C0018,Store,2,1250,0.05,2375.0,1494.21,880.79
S01482,2026-06-07,P005,B002,C0073,Online,1,360,0.1,324.0,247.92,76.08
S01483,2026-03-17,P001,B004,C0067,Store,2,4200,0.05,7980.0,6228.57,1751.43
S01484,2026-04-28,P001,B001,C0077,Store,3,4200,0.15,10710.0,7577.76,3132.24
S01485,2026-01-25,P005,B005,C0075,Online,1,360,0.0,360.0,217.54,142.46
S01486,2026-06-22,P009,B001,C0064,Online,2,3100,0.1,5580.0,4514.13,1065.87
S01487,2026-02-04,P004,B002,C0080,Store,1,420,0.0,420.0,311.27,108.73
S01488,2026-06-26,P004,B001,C0032,Store,1,420,0.0,420.0,287.27,132.73
S01489,2026-02-22,P002,B004,C0016,Store,2,3200,0.05,6080.0,3783.24,2296.76
S01490,2026-03-18,P007,B004,C0079,Corporate,3,1250,0.1,3375.0,2370.2,1004.8
S01491,2026-06-24,P008,B005,C0096,Store,1,1800,0.0,1800.0,1110.53,689.47
S01492,2026-06-18,P004,B002,C0038,Online,2,420,0.0,840.0,567.19,272.81
S01493,2026-03-16,P002,B005,C0014,Online,2,3200,0.05,6080.0,4205.85,1874.15
S01494,2026-04-29,P007,B004,C0002,Store,1,1250,0.0,1250.0,866.05,383.95
S01495,2026-05-29,P005,B001,C0046,Online,3,360,0.1,972.0,722.41,249.59
S01496,2026-02-05,P008,B004,C0065,Store,5,1800,0.0,9000.0,6121.15,2878.85
S01497,2026-02-23,P006,B005,C0084,Store,1,780,0.15,663.0,476.02,186.98
S01498,2026-05-25,P006,B004,C0085,Online,3,780,0.0,2340.0,1724.56,615.44
S01499,2026-03-19,P007,B001,C0078,Corporate,2,1250,0.05,2375.0,1931.28,443.72
S01500,2026-06-18,P003,B005,C0017,Online,2,950,0.15,1615.0,1301.66,313.34
S01501,2026-06-28,P006,B005,C0009,Corporate,1,780,0.1,702.0,581.86,120.14
S01502,2026-01-12,P001,B002,C0061,Store,2,4200,0.05,7980.0,6441.51,1538.49
